onetsoc_code,sector,percent
19-1029.04,NAICS42,0.0
19-1031.02,NAICS92,100.0
19-1031.02,NAICS72,0.0
19-1031.02,NAICS56,0.0
19-1031.02,NAICS11,0.0
19-1031.02,NAICS71,0.0
19-1031.02,NAICS23,0.0
19-1031.02,NAICS61,0.0
19-1031.02,NAICS52,0.0
19-1031.02,NAICS62,0.0
19-1031.02,NAICS51,0.0
19-1031.02,NAICS55,0.0
19-1031.02,NAICS31_33,0.0
19-1031.02,NAICS21,0.0
19-1031.02,NAICS81,0.0
19-1031.02,NAICS54,0.0
19-1031.02,NAICS53,0.0
19-1031.02,NAICS44_45,0.0
19-1031.02,NAICS48_49,0.0
19-1031.02,NAICS00,0.0
19-1031.02,NAICS22,0.0
19-1031.02,NAICS42,0.0
19-1031.03,NAICS92,100.0
19-1031.03,NAICS72,0.0
19-1031.03,NAICS56,0.0
19-1031.03,NAICS11,0.0
19-1031.03,NAICS71,0.0
19-1031.03,NAICS23,0.0
19-1031.03,NAICS61,0.0
19-1031.03,NAICS52,0.0
19-1031.03,NAICS62,0.0
19-1031.03,NAICS51,0.0
19-1031.03,NAICS55,0.0
19-1031.03,NAICS31_33,0.0
19-1031.03,NAICS21,0.0
19-1031.03,NAICS81,0.0
19-1031.03,NAICS54,0.0
19-1031.03,NAICS53,0.0
19-1031.03,NAICS44_45,0.0
19-1031.03,NAICS48_49,0.0
19-1031.03,NAICS00,0.0
19-1031.03,NAICS22,0.0
19-1031.03,NAICS42,0.0
19-1032.00,NAICS92,83.8
19-1032.00,NAICS11,12.2
19-1032.00,NAICS31_33,4.1
19-1032.00,NAICS72,0.0
19-1032.00,NAICS56,0.0
19-1032.00,NAICS71,0.0
19-1032.00,NAICS23,0.0
19-1032.00,NAICS61,0.0
19-1032.00,NAICS52,0.0
19-1032.00,NAICS62,0.0
19-1032.00,NAICS51,0.0
19-1032.00,NAICS55,0.0
19-1032.00,NAICS21,0.0
19-1032.00,NAICS81,0.0
19-1032.00,NAICS54,0.0
19-1032.00,NAICS53,0.0
19-1032.00,NAICS44_45,0.0
19-1032.00,NAICS48_49,0.0
19-1032.00,NAICS00,0.0
19-1032.00,NAICS22,0.0
19-1032.00,NAICS42,0.0
19-1042.00,NAICS54,80.0
19-1042.00,NAICS31_33,12.3
19-1042.00,NAICS61,7.7
19-1042.00,NAICS72,0.0
19-1042.00,NAICS56,0.0
19-1042.00,NAICS11,0.0
19-1042.00,NAICS71,0.0
19-1042.00,NAICS23,0.0
19-1042.00,NAICS52,0.0
19-1042.00,NAICS62,0.0
19-1042.00,NAICS51,0.0
19-1042.00,NAICS55,0.0
19-1042.00,NAICS21,0.0
19-1042.00,NAICS81,0.0
19-1042.00,NAICS92,0.0
19-1042.00,NAICS53,0.0
19-1042.00,NAICS44_45,0.0
19-1042.00,NAICS48_49,0.0
19-1042.00,NAICS00,0.0
19-1042.00,NAICS22,0.0
19-1042.00,NAICS42,0.0
19-2012.00,NAICS54,49.2
19-2012.00,NAICS61,30.5
19-2012.00,NAICS92,15.3
19-2012.00,NAICS22,5.1
19-2012.00,NAICS72,0.0
19-2012.00,NAICS56,0.0
19-2012.00,NAICS11,0.0
19-2012.00,NAICS71,0.0
19-2012.00,NAICS23,0.0
19-2012.00,NAICS52,0.0
19-2012.00,NAICS62,0.0
19-2012.00,NAICS51,0.0
19-2012.00,NAICS55,0.0
19-2012.00,NAICS31_33,0.0
19-2012.00,NAICS21,0.0
19-2012.00,NAICS81,0.0
19-2012.00,NAICS53,0.0
19-2012.00,NAICS44_45,0.0
19-2012.00,NAICS48_49,0.0
19-2012.00,NAICS00,0.0
19-2012.00,NAICS42,0.0
19-2031.00,NAICS31_33,82.3
19-2031.00,NAICS92,14.5
19-2031.00,NAICS54,3.2
19-2031.00,NAICS72,0.0
19-2031.00,NAICS56,0.0
19-2031.00,NAICS11,0.0
19-2031.00,NAICS71,0.0
19-2031.00,NAICS23,0.0
19-2031.00,NAICS61,0.0
19-2031.00,NAICS52,0.0
19-2031.00,NAICS62,0.0
19-2031.00,NAICS51,0.0
19-2031.00,NAICS55,0.0
19-2031.00,NAICS21,0.0
19-2031.00,NAICS81,0.0
19-2031.00,NAICS53,0.0
19-2031.00,NAICS44_45,0.0
19-2031.00,NAICS48_49,0.0
19-2031.00,NAICS00,0.0
19-2031.00,NAICS22,0.0
19-2031.00,NAICS42,0.0
19-2041.00,NAICS92,67.7
19-2041.00,NAICS54,21.5
19-2041.00,NAICS22,10.8
19-2041.00,NAICS72,0.0
19-2041.00,NAICS56,0.0
19-2041.00,NAICS11,0.0
19-2041.00,NAICS71,0.0
19-2041.00,NAICS23,0.0
19-2041.00,NAICS61,0.0
19-2041.00,NAICS52,0.0
19-2041.00,NAICS62,0.0
19-2041.00,NAICS51,0.0
19-2041.00,NAICS55,0.0
19-2041.00,NAICS31_33,0.0
19-2041.00,NAICS21,0.0
19-2041.00,NAICS81,0.0
19-2041.00,NAICS53,0.0
19-2041.00,NAICS44_45,0.0
19-2041.00,NAICS48_49,0.0
19-2041.00,NAICS00,0.0
19-2041.00,NAICS42,0.0
19-3034.00,NAICS61,91.9
19-3034.00,NAICS92,8.1
19-3034.00,NAICS72,0.0
19-3034.00,NAICS56,0.0
19-3034.00,NAICS11,0.0
19-3034.00,NAICS71,0.0
19-3034.00,NAICS23,0.0
19-3034.00,NAICS52,0.0
19-3034.00,NAICS62,0.0
19-3034.00,NAICS51,0.0
19-3034.00,NAICS55,0.0
19-3034.00,NAICS31_33,0.0
19-3034.00,NAICS21,0.0
19-3034.00,NAICS81,0.0
19-3034.00,NAICS54,0.0
19-3034.00,NAICS53,0.0
19-3034.00,NAICS44_45,0.0
19-3034.00,NAICS48_49,0.0
19-3034.00,NAICS00,0.0
19-3034.00,NAICS22,0.0
19-3034.00,NAICS42,0.0
19-3093.00,NAICS71,84.9
19-3093.00,NAICS92,9.4
19-3093.00,NAICS81,5.7
19-3093.00,NAICS72,0.0
19-3093.00,NAICS56,0.0
19-3093.00,NAICS11,0.0
19-3093.00,NAICS23,0.0
19-3093.00,NAICS61,0.0
19-3093.00,NAICS52,0.0
19-3093.00,NAICS62,0.0
19-3093.00,NAICS51,0.0
19-3093.00,NAICS55,0.0
19-3093.00,NAICS31_33,0.0
19-3093.00,NAICS21,0.0
19-3093.00,NAICS54,0.0
19-3093.00,NAICS53,0.0
19-3093.00,NAICS44_45,0.0
19-3093.00,NAICS48_49,0.0
19-3093.00,NAICS00,0.0
19-3093.00,NAICS22,0.0
19-3093.00,NAICS42,0.0
19-4012.00,NAICS54,71.4
19-4012.00,NAICS61,19.6
19-4012.00,NAICS92,8.9
19-4012.00,NAICS72,0.0
19-4012.00,NAICS56,0.0
19-4012.00,NAICS11,0.0
19-4012.00,NAICS71,0.0
19-4012.00,NAICS23,0.0
19-4012.00,NAICS52,0.0
19-4012.00,NAICS62,0.0
19-4012.00,NAICS51,0.0
19-4012.00,NAICS55,0.0
19-4012.00,NAICS31_33,0.0
19-4012.00,NAICS21,0.0
19-4012.00,NAICS81,0.0
19-4012.00,NAICS53,0.0
19-4012.00,NAICS44_45,0.0
19-4012.00,NAICS48_49,0.0
19-4012.00,NAICS00,0.0
19-4012.00,NAICS22,0.0
19-4012.00,NAICS42,0.0
19-4013.00,NAICS31_33,84.5
19-4013.00,NAICS61,12.1
19-4013.00,NAICS11,3.4
19-4013.00,NAICS72,0.0
19-4013.00,NAICS56,0.0
19-4013.00,NAICS71,0.0
19-4013.00,NAICS23,0.0
19-4013.00,NAICS52,0.0
19-4013.00,NAICS62,0.0
19-4013.00,NAICS51,0.0
19-4013.00,NAICS55,0.0
19-4013.00,NAICS21,0.0
19-4013.00,NAICS81,0.0
19-4013.00,NAICS54,0.0
19-4013.00,NAICS92,0.0
19-4013.00,NAICS53,0.0
19-4013.00,NAICS44_45,0.0
19-4013.00,NAICS48_49,0.0
19-4013.00,NAICS00,0.0
19-4013.00,NAICS22,0.0
19-4013.00,NAICS42,0.0
19-4021.00,NAICS92,35.6
19-4021.00,NAICS54,32.9
19-4021.00,NAICS61,31.5
19-4021.00,NAICS72,0.0
19-4021.00,NAICS56,0.0
19-4021.00,NAICS11,0.0
19-4021.00,NAICS71,0.0
19-4021.00,NAICS23,0.0
19-4021.00,NAICS52,0.0
19-4021.00,NAICS62,0.0
19-4021.00,NAICS51,0.0
19-4021.00,NAICS55,0.0
19-4021.00,NAICS31_33,0.0
19-4021.00,NAICS21,0.0
19-4021.00,NAICS81,0.0
19-4021.00,NAICS53,0.0
19-4021.00,NAICS44_45,0.0
19-4021.00,NAICS48_49,0.0
19-4021.00,NAICS00,0.0
19-4021.00,NAICS22,0.0
19-4021.00,NAICS42,0.0
19-4031.00,NAICS31_33,79.2
19-4031.00,NAICS92,14.6
19-4031.00,NAICS56,6.3
19-4031.00,NAICS72,0.0
19-4031.00,NAICS11,0.0
19-4031.00,NAICS71,0.0
19-4031.00,NAICS23,0.0
19-4031.00,NAICS61,0.0
19-4031.00,NAICS52,0.0
19-4031.00,NAICS62,0.0
19-4031.00,NAICS51,0.0
19-4031.00,NAICS55,0.0
19-4031.00,NAICS21,0.0
19-4031.00,NAICS81,0.0
19-4031.00,NAICS54,0.0
19-4031.00,NAICS53,0.0
19-4031.00,NAICS44_45,0.0
19-4031.00,NAICS48_49,0.0
19-4031.00,NAICS00,0.0
19-4031.00,NAICS22,0.0
19-4031.00,NAICS42,0.0
19-4051.02,NAICS22,100.0
19-4051.02,NAICS72,0.0
19-4051.02,NAICS56,0.0
19-4051.02,NAICS11,0.0
19-4051.02,NAICS71,0.0
19-4051.02,NAICS23,0.0
19-4051.02,NAICS61,0.0
19-4051.02,NAICS52,0.0
19-4051.02,NAICS62,0.0
19-4051.02,NAICS51,0.0
19-4051.02,NAICS55,0.0
19-4051.02,NAICS31_33,0.0
19-4051.02,NAICS21,0.0
19-4051.02,NAICS81,0.0
19-4051.02,NAICS54,0.0
19-4051.02,NAICS92,0.0
19-4051.02,NAICS53,0.0
19-4051.02,NAICS44_45,0.0
19-4051.02,NAICS48_49,0.0
19-4051.02,NAICS00,0.0
19-4051.02,NAICS42,0.0
19-4061.00,NAICS61,63.4
19-4061.00,NAICS54,18.3
19-4061.00,NAICS92,18.3
19-4061.00,NAICS72,0.0
19-4061.00,NAICS56,0.0
19-4061.00,NAICS11,0.0
19-4061.00,NAICS71,0.0
19-4061.00,NAICS23,0.0
19-4061.00,NAICS52,0.0
19-4061.00,NAICS62,0.0
19-4061.00,NAICS51,0.0
19-4061.00,NAICS55,0.0
19-4061.00,NAICS31_33,0.0
19-4061.00,NAICS21,0.0
19-4061.00,NAICS81,0.0
19-4061.00,NAICS53,0.0
19-4061.00,NAICS44_45,0.0
19-4061.00,NAICS48_49,0.0
19-4061.00,NAICS00,0.0
19-4061.00,NAICS22,0.0
19-4061.00,NAICS42,0.0
19-4071.00,NAICS92,97.9
19-4071.00,NAICS11,2.1
19-4071.00,NAICS72,0.0
19-4071.00,NAICS56,0.0
19-4071.00,NAICS71,0.0
19-4071.00,NAICS23,0.0
19-4071.00,NAICS61,0.0
19-4071.00,NAICS52,0.0
19-4071.00,NAICS62,0.0
19-4071.00,NAICS51,0.0
19-4071.00,NAICS55,0.0
19-4071.00,NAICS31_33,0.0
19-4071.00,NAICS21,0.0
19-4071.00,NAICS81,0.0
19-4071.00,NAICS54,0.0
19-4071.00,NAICS53,0.0
19-4071.00,NAICS44_45,0.0
19-4071.00,NAICS48_49,0.0
19-4071.00,NAICS00,0.0
19-4071.00,NAICS22,0.0
19-4071.00,NAICS42,0.0
19-4092.00,NAICS92,59.0
19-4092.00,NAICS54,41.0
19-4092.00,NAICS72,0.0
19-4092.00,NAICS56,0.0
19-4092.00,NAICS11,0.0
19-4092.00,NAICS71,0.0
19-4092.00,NAICS23,0.0
19-4092.00,NAICS61,0.0
19-4092.00,NAICS52,0.0
19-4092.00,NAICS62,0.0
19-4092.00,NAICS51,0.0
19-4092.00,NAICS55,0.0
19-4092.00,NAICS31_33,0.0
19-4092.00,NAICS21,0.0
19-4092.00,NAICS81,0.0
19-4092.00,NAICS53,0.0
19-4092.00,NAICS44_45,0.0
19-4092.00,NAICS48_49,0.0
19-4092.00,NAICS00,0.0
19-4092.00,NAICS22,0.0
19-4092.00,NAICS42,0.0
19-4099.01,NAICS31_33,96.4
19-4099.01,NAICS54,3.6
19-4099.01,NAICS72,0.0
19-4099.01,NAICS56,0.0
19-4099.01,NAICS11,0.0
19-4099.01,NAICS71,0.0
19-4099.01,NAICS23,0.0
19-4099.01,NAICS61,0.0
19-4099.01,NAICS52,0.0
19-4099.01,NAICS62,0.0
19-4099.01,NAICS51,0.0
19-4099.01,NAICS55,0.0
19-4099.01,NAICS21,0.0
19-4099.01,NAICS81,0.0
19-4099.01,NAICS92,0.0
19-4099.01,NAICS53,0.0
19-4099.01,NAICS44_45,0.0
19-4099.01,NAICS48_49,0.0
19-4099.01,NAICS00,0.0
19-4099.01,NAICS22,0.0
19-4099.01,NAICS42,0.0
19-4099.03,NAICS54,66.2
19-4099.03,NAICS51,10.3
19-4099.03,NAICS48_49,10.3
19-4099.03,NAICS61,5.9
19-4099.03,NAICS92,5.9
19-4099.03,NAICS31_33,1.5
19-4099.03,NAICS72,0.0
19-4099.03,NAICS56,0.0
19-4099.03,NAICS11,0.0
19-4099.03,NAICS71,0.0
19-4099.03,NAICS23,0.0
19-4099.03,NAICS52,0.0
19-4099.03,NAICS62,0.0
19-4099.03,NAICS55,0.0
19-4099.03,NAICS21,0.0
19-4099.03,NAICS81,0.0
19-4099.03,NAICS53,0.0
19-4099.03,NAICS44_45,0.0
19-4099.03,NAICS00,0.0
19-4099.03,NAICS22,0.0
19-4099.03,NAICS42,0.0
21-1011.00,NAICS62,66.7
21-1011.00,NAICS92,25.9
21-1011.00,NAICS61,7.4
21-1011.00,NAICS72,0.0
21-1011.00,NAICS56,0.0
21-1011.00,NAICS11,0.0
21-1011.00,NAICS71,0.0
21-1011.00,NAICS23,0.0
21-1011.00,NAICS52,0.0
21-1011.00,NAICS51,0.0
21-1011.00,NAICS55,0.0
21-1011.00,NAICS31_33,0.0
21-1011.00,NAICS21,0.0
21-1011.00,NAICS81,0.0
21-1011.00,NAICS54,0.0
21-1011.00,NAICS53,0.0
21-1011.00,NAICS44_45,0.0
21-1011.00,NAICS48_49,0.0
21-1011.00,NAICS00,0.0
21-1011.00,NAICS22,0.0
21-1011.00,NAICS42,0.0
21-1012.00,NAICS61,88.3
21-1012.00,NAICS92,11.7
21-1012.00,NAICS72,0.0
21-1012.00,NAICS56,0.0
21-1012.00,NAICS11,0.0
21-1012.00,NAICS71,0.0
21-1012.00,NAICS23,0.0
21-1012.00,NAICS52,0.0
21-1012.00,NAICS62,0.0
21-1012.00,NAICS51,0.0
21-1012.00,NAICS55,0.0
21-1012.00,NAICS31_33,0.0
21-1012.00,NAICS21,0.0
21-1012.00,NAICS81,0.0
21-1012.00,NAICS54,0.0
21-1012.00,NAICS53,0.0
21-1012.00,NAICS44_45,0.0
21-1012.00,NAICS48_49,0.0
21-1012.00,NAICS00,0.0
21-1012.00,NAICS22,0.0
21-1012.00,NAICS42,0.0
21-1013.00,NAICS62,100.0
21-1013.00,NAICS72,0.0
21-1013.00,NAICS56,0.0
21-1013.00,NAICS11,0.0
21-1013.00,NAICS71,0.0
21-1013.00,NAICS23,0.0
21-1013.00,NAICS61,0.0
21-1013.00,NAICS52,0.0
21-1013.00,NAICS51,0.0
21-1013.00,NAICS55,0.0
21-1013.00,NAICS31_33,0.0
21-1013.00,NAICS21,0.0
21-1013.00,NAICS81,0.0
21-1013.00,NAICS54,0.0
21-1013.00,NAICS92,0.0
21-1013.00,NAICS53,0.0
21-1013.00,NAICS44_45,0.0
21-1013.00,NAICS48_49,0.0
21-1013.00,NAICS00,0.0
21-1013.00,NAICS22,0.0
21-1013.00,NAICS42,0.0
21-1014.00,NAICS62,77.0
21-1014.00,NAICS92,16.2
21-1014.00,NAICS61,6.8
21-1014.00,NAICS72,0.0
21-1014.00,NAICS56,0.0
21-1014.00,NAICS11,0.0
21-1014.00,NAICS71,0.0
21-1014.00,NAICS23,0.0
21-1014.00,NAICS52,0.0
21-1014.00,NAICS51,0.0
21-1014.00,NAICS55,0.0
21-1014.00,NAICS31_33,0.0
21-1014.00,NAICS21,0.0
21-1014.00,NAICS81,0.0
21-1014.00,NAICS54,0.0
21-1014.00,NAICS53,0.0
21-1014.00,NAICS44_45,0.0
21-1014.00,NAICS48_49,0.0
21-1014.00,NAICS00,0.0
21-1014.00,NAICS22,0.0
21-1014.00,NAICS42,0.0
21-1015.00,NAICS62,74.7
21-1015.00,NAICS92,25.3
21-1015.00,NAICS72,0.0
21-1015.00,NAICS56,0.0
21-1015.00,NAICS11,0.0
21-1015.00,NAICS71,0.0
21-1015.00,NAICS23,0.0
21-1015.00,NAICS61,0.0
21-1015.00,NAICS52,0.0
21-1015.00,NAICS51,0.0
21-1015.00,NAICS55,0.0
21-1015.00,NAICS31_33,0.0
21-1015.00,NAICS21,0.0
21-1015.00,NAICS81,0.0
21-1015.00,NAICS54,0.0
21-1015.00,NAICS53,0.0
21-1015.00,NAICS44_45,0.0
21-1015.00,NAICS48_49,0.0
21-1015.00,NAICS00,0.0
21-1015.00,NAICS22,0.0
21-1015.00,NAICS42,0.0
21-1021.00,NAICS61,54.7
21-1021.00,NAICS62,40.6
21-1021.00,NAICS92,4.7
21-1021.00,NAICS72,0.0
21-1021.00,NAICS56,0.0
21-1021.00,NAICS11,0.0
21-1021.00,NAICS71,0.0
21-1021.00,NAICS23,0.0
21-1021.00,NAICS52,0.0
21-1021.00,NAICS51,0.0
21-1021.00,NAICS55,0.0
21-1021.00,NAICS31_33,0.0
21-1021.00,NAICS21,0.0
21-1021.00,NAICS81,0.0
21-1021.00,NAICS54,0.0
21-1021.00,NAICS53,0.0
21-1021.00,NAICS44_45,0.0
21-1021.00,NAICS48_49,0.0
21-1021.00,NAICS00,0.0
21-1021.00,NAICS22,0.0
21-1021.00,NAICS42,0.0
21-1023.00,NAICS62,78.3
21-1023.00,NAICS92,21.7
21-1023.00,NAICS72,0.0
21-1023.00,NAICS56,0.0
21-1023.00,NAICS11,0.0
21-1023.00,NAICS71,0.0
21-1023.00,NAICS23,0.0
21-1023.00,NAICS61,0.0
21-1023.00,NAICS52,0.0
21-1023.00,NAICS51,0.0
21-1023.00,NAICS55,0.0
21-1023.00,NAICS31_33,0.0
21-1023.00,NAICS21,0.0
21-1023.00,NAICS81,0.0
21-1023.00,NAICS54,0.0
21-1023.00,NAICS53,0.0
21-1023.00,NAICS44_45,0.0
21-1023.00,NAICS48_49,0.0
21-1023.00,NAICS00,0.0
21-1023.00,NAICS22,0.0
21-1023.00,NAICS42,0.0
21-1091.00,NAICS92,55.7
21-1091.00,NAICS62,26.2
21-1091.00,NAICS61,14.8
21-1091.00,NAICS52,1.6
21-1091.00,NAICS81,1.6
21-1091.00,NAICS72,0.0
21-1091.00,NAICS56,0.0
21-1091.00,NAICS11,0.0
21-1091.00,NAICS71,0.0
21-1091.00,NAICS23,0.0
21-1091.00,NAICS51,0.0
21-1091.00,NAICS55,0.0
21-1091.00,NAICS31_33,0.0
21-1091.00,NAICS21,0.0
21-1091.00,NAICS54,0.0
21-1091.00,NAICS53,0.0
21-1091.00,NAICS44_45,0.0
21-1091.00,NAICS48_49,0.0
21-1091.00,NAICS00,0.0
21-1091.00,NAICS22,0.0
21-1091.00,NAICS42,0.0
21-1092.00,NAICS92,100.0
21-1092.00,NAICS72,0.0
21-1092.00,NAICS56,0.0
21-1092.00,NAICS11,0.0
21-1092.00,NAICS71,0.0
21-1092.00,NAICS23,0.0
21-1092.00,NAICS61,0.0
21-1092.00,NAICS52,0.0
21-1092.00,NAICS62,0.0
21-1092.00,NAICS51,0.0
21-1092.00,NAICS55,0.0
21-1092.00,NAICS31_33,0.0
21-1092.00,NAICS21,0.0
21-1092.00,NAICS81,0.0
21-1092.00,NAICS54,0.0
21-1092.00,NAICS53,0.0
21-1092.00,NAICS44_45,0.0
21-1092.00,NAICS48_49,0.0
21-1092.00,NAICS00,0.0
21-1092.00,NAICS22,0.0
21-1092.00,NAICS42,0.0
21-1093.00,NAICS62,82.6
21-1093.00,NAICS92,17.4
21-1093.00,NAICS72,0.0
21-1093.00,NAICS56,0.0
21-1093.00,NAICS11,0.0
21-1093.00,NAICS71,0.0
21-1093.00,NAICS23,0.0
21-1093.00,NAICS61,0.0
21-1093.00,NAICS52,0.0
21-1093.00,NAICS51,0.0
21-1093.00,NAICS55,0.0
21-1093.00,NAICS31_33,0.0
21-1093.00,NAICS21,0.0
21-1093.00,NAICS81,0.0
21-1093.00,NAICS54,0.0
21-1093.00,NAICS53,0.0
21-1093.00,NAICS44_45,0.0
21-1093.00,NAICS48_49,0.0
21-1093.00,NAICS00,0.0
21-1093.00,NAICS22,0.0
21-1093.00,NAICS42,0.0
21-1094.00,NAICS62,35.5
21-1094.00,NAICS61,33.9
21-1094.00,NAICS92,30.6
21-1094.00,NAICS72,0.0
21-1094.00,NAICS56,0.0
21-1094.00,NAICS11,0.0
21-1094.00,NAICS71,0.0
21-1094.00,NAICS23,0.0
21-1094.00,NAICS52,0.0
21-1094.00,NAICS51,0.0
21-1094.00,NAICS55,0.0
21-1094.00,NAICS31_33,0.0
21-1094.00,NAICS21,0.0
21-1094.00,NAICS81,0.0
21-1094.00,NAICS54,0.0
21-1094.00,NAICS53,0.0
21-1094.00,NAICS44_45,0.0
21-1094.00,NAICS48_49,0.0
21-1094.00,NAICS00,0.0
21-1094.00,NAICS22,0.0
21-1094.00,NAICS42,0.0
21-2011.00,NAICS81,100.0
21-2011.00,NAICS72,0.0
21-2011.00,NAICS56,0.0
21-2011.00,NAICS11,0.0
21-2011.00,NAICS71,0.0
21-2011.00,NAICS23,0.0
21-2011.00,NAICS61,0.0
21-2011.00,NAICS52,0.0
21-2011.00,NAICS62,0.0
21-2011.00,NAICS51,0.0
21-2011.00,NAICS55,0.0
21-2011.00,NAICS31_33,0.0
21-2011.00,NAICS21,0.0
21-2011.00,NAICS54,0.0
21-2011.00,NAICS92,0.0
21-2011.00,NAICS53,0.0
21-2011.00,NAICS44_45,0.0
21-2011.00,NAICS48_49,0.0
21-2011.00,NAICS00,0.0
21-2011.00,NAICS22,0.0
21-2011.00,NAICS42,0.0
21-2021.00,NAICS81,100.0
21-2021.00,NAICS72,0.0
21-2021.00,NAICS56,0.0
21-2021.00,NAICS11,0.0
21-2021.00,NAICS71,0.0
21-2021.00,NAICS23,0.0
21-2021.00,NAICS61,0.0
21-2021.00,NAICS52,0.0
21-2021.00,NAICS62,0.0
21-2021.00,NAICS51,0.0
21-2021.00,NAICS55,0.0
21-2021.00,NAICS31_33,0.0
21-2021.00,NAICS21,0.0
21-2021.00,NAICS54,0.0
21-2021.00,NAICS92,0.0
21-2021.00,NAICS53,0.0
21-2021.00,NAICS44_45,0.0
21-2021.00,NAICS48_49,0.0
21-2021.00,NAICS00,0.0
21-2021.00,NAICS22,0.0
21-2021.00,NAICS42,0.0
23-1011.00,NAICS54,73.6
23-1011.00,NAICS92,26.4
23-1011.00,NAICS72,0.0
23-1011.00,NAICS56,0.0
23-1011.00,NAICS11,0.0
23-1011.00,NAICS71,0.0
23-1011.00,NAICS23,0.0
23-1011.00,NAICS61,0.0
23-1011.00,NAICS52,0.0
23-1011.00,NAICS62,0.0
23-1011.00,NAICS51,0.0
23-1011.00,NAICS55,0.0
23-1011.00,NAICS31_33,0.0
23-1011.00,NAICS21,0.0
23-1011.00,NAICS81,0.0
23-1011.00,NAICS53,0.0
23-1011.00,NAICS44_45,0.0
23-1011.00,NAICS48_49,0.0
23-1011.00,NAICS00,0.0
23-1011.00,NAICS22,0.0
23-1011.00,NAICS42,0.0
23-1012.00,NAICS92,100.0
23-1012.00,NAICS72,0.0
23-1012.00,NAICS56,0.0
23-1012.00,NAICS11,0.0
23-1012.00,NAICS71,0.0
23-1012.00,NAICS23,0.0
23-1012.00,NAICS61,0.0
23-1012.00,NAICS52,0.0
23-1012.00,NAICS62,0.0
23-1012.00,NAICS51,0.0
23-1012.00,NAICS55,0.0
23-1012.00,NAICS31_33,0.0
23-1012.00,NAICS21,0.0
23-1012.00,NAICS81,0.0
23-1012.00,NAICS54,0.0
23-1012.00,NAICS53,0.0
23-1012.00,NAICS44_45,0.0
23-1012.00,NAICS48_49,0.0
23-1012.00,NAICS00,0.0
23-1012.00,NAICS22,0.0
23-1012.00,NAICS42,0.0
23-1021.00,NAICS92,100.0
23-1021.00,NAICS72,0.0
23-1021.00,NAICS56,0.0
23-1021.00,NAICS11,0.0
23-1021.00,NAICS71,0.0
23-1021.00,NAICS23,0.0
23-1021.00,NAICS61,0.0
23-1021.00,NAICS52,0.0
23-1021.00,NAICS62,0.0
23-1021.00,NAICS51,0.0
23-1021.00,NAICS55,0.0
23-1021.00,NAICS31_33,0.0
23-1021.00,NAICS21,0.0
23-1021.00,NAICS81,0.0
23-1021.00,NAICS54,0.0
23-1021.00,NAICS53,0.0
23-1021.00,NAICS44_45,0.0
23-1021.00,NAICS48_49,0.0
23-1021.00,NAICS00,0.0
23-1021.00,NAICS22,0.0
23-1021.00,NAICS42,0.0
23-1023.00,NAICS92,100.0
23-1023.00,NAICS72,0.0
23-1023.00,NAICS56,0.0
23-1023.00,NAICS11,0.0
23-1023.00,NAICS71,0.0
23-1023.00,NAICS23,0.0
23-1023.00,NAICS61,0.0
23-1023.00,NAICS52,0.0
23-1023.00,NAICS62,0.0
23-1023.00,NAICS51,0.0
23-1023.00,NAICS55,0.0
23-1023.00,NAICS31_33,0.0
23-1023.00,NAICS21,0.0
23-1023.00,NAICS81,0.0
23-1023.00,NAICS54,0.0
23-1023.00,NAICS53,0.0
23-1023.00,NAICS44_45,0.0
23-1023.00,NAICS48_49,0.0
23-1023.00,NAICS00,0.0
23-1023.00,NAICS22,0.0
23-1023.00,NAICS42,0.0
23-2011.00,NAICS54,86.6
23-2011.00,NAICS92,13.4
23-2011.00,NAICS72,0.0
23-2011.00,NAICS56,0.0
23-2011.00,NAICS11,0.0
23-2011.00,NAICS71,0.0
23-2011.00,NAICS23,0.0
23-2011.00,NAICS61,0.0
23-2011.00,NAICS52,0.0
23-2011.00,NAICS62,0.0
23-2011.00,NAICS51,0.0
23-2011.00,NAICS55,0.0
23-2011.00,NAICS31_33,0.0
23-2011.00,NAICS21,0.0
23-2011.00,NAICS81,0.0
23-2011.00,NAICS53,0.0
23-2011.00,NAICS44_45,0.0
23-2011.00,NAICS48_49,0.0
23-2011.00,NAICS00,0.0
23-2011.00,NAICS22,0.0
23-2011.00,NAICS42,0.0
23-2093.00,NAICS54,62.5
23-2093.00,NAICS52,37.5
23-2093.00,NAICS72,0.0
23-2093.00,NAICS56,0.0
23-2093.00,NAICS11,0.0
23-2093.00,NAICS71,0.0
23-2093.00,NAICS23,0.0
23-2093.00,NAICS61,0.0
23-2093.00,NAICS62,0.0
23-2093.00,NAICS51,0.0
23-2093.00,NAICS55,0.0
23-2093.00,NAICS31_33,0.0
23-2093.00,NAICS21,0.0
23-2093.00,NAICS81,0.0
23-2093.00,NAICS92,0.0
23-2093.00,NAICS53,0.0
23-2093.00,NAICS44_45,0.0
23-2093.00,NAICS48_49,0.0
23-2093.00,NAICS00,0.0
23-2093.00,NAICS22,0.0
23-2093.00,NAICS42,0.0
25-1011.00,NAICS61,100.0
25-1011.00,NAICS72,0.0
25-1011.00,NAICS56,0.0
25-1011.00,NAICS11,0.0
25-1011.00,NAICS71,0.0
25-1011.00,NAICS23,0.0
25-1011.00,NAICS52,0.0
25-1011.00,NAICS62,0.0
25-1011.00,NAICS51,0.0
25-1011.00,NAICS55,0.0
