onetsoc_code,sector,percent
43-3061.00,NAICS71,1.7
43-3061.00,NAICS53,1.7
43-3061.00,NAICS44_45,1.7
43-3061.00,NAICS48_49,1.7
43-3061.00,NAICS22,1.7
43-3061.00,NAICS42,1.7
43-3061.00,NAICS72,0.0
43-3061.00,NAICS56,0.0
43-3061.00,NAICS11,0.0
43-3061.00,NAICS23,0.0
43-3061.00,NAICS52,0.0
43-3061.00,NAICS51,0.0
43-3061.00,NAICS55,0.0
43-3061.00,NAICS21,0.0
43-3061.00,NAICS54,0.0
43-3061.00,NAICS00,0.0
43-3071.00,NAICS52,100.0
43-3071.00,NAICS72,0.0
43-3071.00,NAICS56,0.0
43-3071.00,NAICS11,0.0
43-3071.00,NAICS71,0.0
43-3071.00,NAICS23,0.0
43-3071.00,NAICS61,0.0
43-3071.00,NAICS62,0.0
43-3071.00,NAICS51,0.0
43-3071.00,NAICS55,0.0
43-3071.00,NAICS31_33,0.0
43-3071.00,NAICS21,0.0
43-3071.00,NAICS81,0.0
43-3071.00,NAICS54,0.0
43-3071.00,NAICS92,0.0
43-3071.00,NAICS53,0.0
43-3071.00,NAICS44_45,0.0
43-3071.00,NAICS48_49,0.0
43-3071.00,NAICS00,0.0
43-3071.00,NAICS22,0.0
43-3071.00,NAICS42,0.0
43-4011.00,NAICS52,100.0
43-4011.00,NAICS72,0.0
43-4011.00,NAICS56,0.0
43-4011.00,NAICS11,0.0
43-4011.00,NAICS71,0.0
43-4011.00,NAICS23,0.0
43-4011.00,NAICS61,0.0
43-4011.00,NAICS62,0.0
43-4011.00,NAICS51,0.0
43-4011.00,NAICS55,0.0
43-4011.00,NAICS31_33,0.0
43-4011.00,NAICS21,0.0
43-4011.00,NAICS81,0.0
43-4011.00,NAICS54,0.0
43-4011.00,NAICS92,0.0
43-4011.00,NAICS53,0.0
43-4011.00,NAICS44_45,0.0
43-4011.00,NAICS48_49,0.0
43-4011.00,NAICS00,0.0
43-4011.00,NAICS22,0.0
43-4011.00,NAICS42,0.0
43-4021.00,NAICS92,43.6
43-4021.00,NAICS53,10.9
43-4021.00,NAICS62,9.1
43-4021.00,NAICS81,9.1
43-4021.00,NAICS61,7.3
43-4021.00,NAICS44_45,5.5
43-4021.00,NAICS31_33,3.6
43-4021.00,NAICS54,3.6
43-4021.00,NAICS42,3.6
43-4021.00,NAICS71,1.8
43-4021.00,NAICS52,1.8
43-4021.00,NAICS72,0.0
43-4021.00,NAICS56,0.0
43-4021.00,NAICS11,0.0
43-4021.00,NAICS23,0.0
43-4021.00,NAICS51,0.0
43-4021.00,NAICS55,0.0
43-4021.00,NAICS21,0.0
43-4021.00,NAICS48_49,0.0
43-4021.00,NAICS00,0.0
43-4021.00,NAICS22,0.0
43-4031.00,NAICS92,100.0
43-4031.00,NAICS72,0.0
43-4031.00,NAICS56,0.0
43-4031.00,NAICS11,0.0
43-4031.00,NAICS71,0.0
43-4031.00,NAICS23,0.0
43-4031.00,NAICS61,0.0
43-4031.00,NAICS52,0.0
43-4031.00,NAICS62,0.0
43-4031.00,NAICS51,0.0
43-4031.00,NAICS55,0.0
43-4031.00,NAICS31_33,0.0
43-4031.00,NAICS21,0.0
43-4031.00,NAICS81,0.0
43-4031.00,NAICS54,0.0
43-4031.00,NAICS53,0.0
43-4031.00,NAICS44_45,0.0
43-4031.00,NAICS48_49,0.0
43-4031.00,NAICS00,0.0
43-4031.00,NAICS22,0.0
43-4031.00,NAICS42,0.0
43-4051.00,NAICS22,24.3
43-4051.00,NAICS44_45,18.9
43-4051.00,NAICS31_33,14.9
43-4051.00,NAICS42,14.9
43-4051.00,NAICS52,9.5
43-4051.00,NAICS51,8.1
43-4051.00,NAICS61,5.4
43-4051.00,NAICS56,1.4
43-4051.00,NAICS92,1.4
43-4051.00,NAICS48_49,1.4
43-4051.00,NAICS72,0.0
43-4051.00,NAICS11,0.0
43-4051.00,NAICS71,0.0
43-4051.00,NAICS23,0.0
43-4051.00,NAICS62,0.0
43-4051.00,NAICS55,0.0
43-4051.00,NAICS21,0.0
43-4051.00,NAICS81,0.0
43-4051.00,NAICS54,0.0
43-4051.00,NAICS53,0.0
43-4051.00,NAICS00,0.0
43-4061.00,NAICS92,100.0
43-4061.00,NAICS72,0.0
43-4061.00,NAICS56,0.0
43-4061.00,NAICS11,0.0
43-4061.00,NAICS71,0.0
43-4061.00,NAICS23,0.0
43-4061.00,NAICS61,0.0
43-4061.00,NAICS52,0.0
43-4061.00,NAICS62,0.0
43-4061.00,NAICS51,0.0
43-4061.00,NAICS55,0.0
43-4061.00,NAICS31_33,0.0
43-4061.00,NAICS21,0.0
43-4061.00,NAICS81,0.0
43-4061.00,NAICS54,0.0
43-4061.00,NAICS53,0.0
43-4061.00,NAICS44_45,0.0
43-4061.00,NAICS48_49,0.0
43-4061.00,NAICS00,0.0
43-4061.00,NAICS22,0.0
43-4061.00,NAICS42,0.0
43-4071.00,NAICS62,32.1
43-4071.00,NAICS81,22.9
43-4071.00,NAICS92,22.0
43-4071.00,NAICS52,4.6
43-4071.00,NAICS31_33,4.6
43-4071.00,NAICS61,3.7
43-4071.00,NAICS54,2.8
43-4071.00,NAICS48_49,2.8
43-4071.00,NAICS23,1.8
43-4071.00,NAICS44_45,1.8
43-4071.00,NAICS72,0.9
43-4071.00,NAICS56,0.0
43-4071.00,NAICS11,0.0
43-4071.00,NAICS71,0.0
43-4071.00,NAICS51,0.0
43-4071.00,NAICS55,0.0
43-4071.00,NAICS21,0.0
43-4071.00,NAICS53,0.0
43-4071.00,NAICS00,0.0
43-4071.00,NAICS22,0.0
43-4071.00,NAICS42,0.0
43-4081.00,NAICS72,100.0
43-4081.00,NAICS56,0.0
43-4081.00,NAICS11,0.0
43-4081.00,NAICS71,0.0
43-4081.00,NAICS23,0.0
43-4081.00,NAICS61,0.0
43-4081.00,NAICS52,0.0
43-4081.00,NAICS62,0.0
43-4081.00,NAICS51,0.0
43-4081.00,NAICS55,0.0
43-4081.00,NAICS31_33,0.0
43-4081.00,NAICS21,0.0
43-4081.00,NAICS81,0.0
43-4081.00,NAICS54,0.0
43-4081.00,NAICS92,0.0
43-4081.00,NAICS53,0.0
43-4081.00,NAICS44_45,0.0
43-4081.00,NAICS48_49,0.0
43-4081.00,NAICS00,0.0
43-4081.00,NAICS22,0.0
43-4081.00,NAICS42,0.0
43-4111.00,NAICS62,89.1
43-4111.00,NAICS54,10.9
43-4111.00,NAICS72,0.0
43-4111.00,NAICS56,0.0
43-4111.00,NAICS11,0.0
43-4111.00,NAICS71,0.0
43-4111.00,NAICS23,0.0
43-4111.00,NAICS61,0.0
43-4111.00,NAICS52,0.0
43-4111.00,NAICS51,0.0
43-4111.00,NAICS55,0.0
43-4111.00,NAICS31_33,0.0
43-4111.00,NAICS21,0.0
43-4111.00,NAICS81,0.0
43-4111.00,NAICS92,0.0
43-4111.00,NAICS53,0.0
43-4111.00,NAICS44_45,0.0
43-4111.00,NAICS48_49,0.0
43-4111.00,NAICS00,0.0
43-4111.00,NAICS22,0.0
43-4111.00,NAICS42,0.0
43-4121.00,NAICS61,69.3
43-4121.00,NAICS51,30.7
43-4121.00,NAICS72,0.0
43-4121.00,NAICS56,0.0
43-4121.00,NAICS11,0.0
43-4121.00,NAICS71,0.0
43-4121.00,NAICS23,0.0
43-4121.00,NAICS52,0.0
43-4121.00,NAICS62,0.0
43-4121.00,NAICS55,0.0
43-4121.00,NAICS31_33,0.0
43-4121.00,NAICS21,0.0
43-4121.00,NAICS81,0.0
43-4121.00,NAICS54,0.0
43-4121.00,NAICS92,0.0
43-4121.00,NAICS53,0.0
43-4121.00,NAICS44_45,0.0
43-4121.00,NAICS48_49,0.0
43-4121.00,NAICS00,0.0
43-4121.00,NAICS22,0.0
43-4121.00,NAICS42,0.0
43-4131.00,NAICS52,87.1
43-4131.00,NAICS44_45,12.9
43-4131.00,NAICS72,0.0
43-4131.00,NAICS56,0.0
43-4131.00,NAICS11,0.0
43-4131.00,NAICS71,0.0
43-4131.00,NAICS23,0.0
43-4131.00,NAICS61,0.0
43-4131.00,NAICS62,0.0
43-4131.00,NAICS51,0.0
43-4131.00,NAICS55,0.0
43-4131.00,NAICS31_33,0.0
43-4131.00,NAICS21,0.0
43-4131.00,NAICS81,0.0
43-4131.00,NAICS54,0.0
43-4131.00,NAICS92,0.0
43-4131.00,NAICS53,0.0
43-4131.00,NAICS48_49,0.0
43-4131.00,NAICS00,0.0
43-4131.00,NAICS22,0.0
43-4131.00,NAICS42,0.0
43-4141.00,NAICS52,100.0
43-4141.00,NAICS72,0.0
43-4141.00,NAICS56,0.0
43-4141.00,NAICS11,0.0
43-4141.00,NAICS71,0.0
43-4141.00,NAICS23,0.0
43-4141.00,NAICS61,0.0
43-4141.00,NAICS62,0.0
43-4141.00,NAICS51,0.0
43-4141.00,NAICS55,0.0
43-4141.00,NAICS31_33,0.0
43-4141.00,NAICS21,0.0
43-4141.00,NAICS81,0.0
43-4141.00,NAICS54,0.0
43-4141.00,NAICS92,0.0
43-4141.00,NAICS53,0.0
43-4141.00,NAICS44_45,0.0
43-4141.00,NAICS48_49,0.0
43-4141.00,NAICS00,0.0
43-4141.00,NAICS22,0.0
43-4141.00,NAICS42,0.0
43-4151.00,NAICS31_33,30.5
43-4151.00,NAICS42,28.8
43-4151.00,NAICS72,8.5
43-4151.00,NAICS44_45,8.5
43-4151.00,NAICS11,6.8
43-4151.00,NAICS62,6.8
43-4151.00,NAICS48_49,6.8
43-4151.00,NAICS51,1.7
43-4151.00,NAICS54,1.7
43-4151.00,NAICS56,0.0
43-4151.00,NAICS71,0.0
43-4151.00,NAICS23,0.0
43-4151.00,NAICS61,0.0
43-4151.00,NAICS52,0.0
43-4151.00,NAICS55,0.0
43-4151.00,NAICS21,0.0
43-4151.00,NAICS81,0.0
43-4151.00,NAICS92,0.0
43-4151.00,NAICS53,0.0
43-4151.00,NAICS00,0.0
43-4151.00,NAICS22,0.0
43-4161.00,NAICS92,19.8
43-4161.00,NAICS62,14.9
43-4161.00,NAICS71,13.9
43-4161.00,NAICS31_33,13.9
43-4161.00,NAICS61,10.9
43-4161.00,NAICS54,8.9
43-4161.00,NAICS81,5.0
43-4161.00,NAICS72,4.0
43-4161.00,NAICS56,2.0
43-4161.00,NAICS52,2.0
43-4161.00,NAICS44_45,2.0
43-4161.00,NAICS51,1.0
43-4161.00,NAICS53,1.0
43-4161.00,NAICS42,1.0
43-4161.00,NAICS11,0.0
43-4161.00,NAICS23,0.0
43-4161.00,NAICS55,0.0
43-4161.00,NAICS21,0.0
43-4161.00,NAICS48_49,0.0
43-4161.00,NAICS00,0.0
43-4161.00,NAICS22,0.0
43-4171.00,NAICS62,42.9
43-4171.00,NAICS44_45,16.5
43-4171.00,NAICS92,9.9
43-4171.00,NAICS61,7.7
43-4171.00,NAICS52,7.7
43-4171.00,NAICS71,4.4
43-4171.00,NAICS54,4.4
43-4171.00,NAICS81,3.3
43-4171.00,NAICS31_33,2.2
43-4171.00,NAICS48_49,1.1
43-4171.00,NAICS72,0.0
43-4171.00,NAICS56,0.0
43-4171.00,NAICS11,0.0
43-4171.00,NAICS23,0.0
43-4171.00,NAICS51,0.0
43-4171.00,NAICS55,0.0
43-4171.00,NAICS21,0.0
43-4171.00,NAICS53,0.0
43-4171.00,NAICS00,0.0
43-4171.00,NAICS22,0.0
43-4171.00,NAICS42,0.0
43-4181.00,NAICS56,64.6
43-4181.00,NAICS48_49,27.7
43-4181.00,NAICS44_45,6.2
43-4181.00,NAICS23,1.5
43-4181.00,NAICS72,0.0
43-4181.00,NAICS11,0.0
43-4181.00,NAICS71,0.0
43-4181.00,NAICS61,0.0
43-4181.00,NAICS52,0.0
43-4181.00,NAICS62,0.0
43-4181.00,NAICS51,0.0
43-4181.00,NAICS55,0.0
43-4181.00,NAICS31_33,0.0
43-4181.00,NAICS21,0.0
43-4181.00,NAICS81,0.0
43-4181.00,NAICS54,0.0
43-4181.00,NAICS92,0.0
43-4181.00,NAICS53,0.0
43-4181.00,NAICS00,0.0
43-4181.00,NAICS22,0.0
43-4181.00,NAICS42,0.0
43-5011.00,NAICS48_49,100.0
43-5011.00,NAICS72,0.0
43-5011.00,NAICS56,0.0
43-5011.00,NAICS11,0.0
43-5011.00,NAICS71,0.0
43-5011.00,NAICS23,0.0
43-5011.00,NAICS61,0.0
43-5011.00,NAICS52,0.0
43-5011.00,NAICS62,0.0
43-5011.00,NAICS51,0.0
43-5011.00,NAICS55,0.0
43-5011.00,NAICS31_33,0.0
43-5011.00,NAICS21,0.0
43-5011.00,NAICS81,0.0
43-5011.00,NAICS54,0.0
43-5011.00,NAICS92,0.0
43-5011.00,NAICS53,0.0
43-5011.00,NAICS44_45,0.0
43-5011.00,NAICS00,0.0
43-5011.00,NAICS22,0.0
43-5011.00,NAICS42,0.0
43-5011.01,NAICS48_49,100.0
43-5011.01,NAICS72,0.0
43-5011.01,NAICS56,0.0
43-5011.01,NAICS11,0.0
43-5011.01,NAICS71,0.0
43-5011.01,NAICS23,0.0
43-5011.01,NAICS61,0.0
43-5011.01,NAICS52,0.0
43-5011.01,NAICS62,0.0
43-5011.01,NAICS51,0.0
43-5011.01,NAICS55,0.0
43-5011.01,NAICS31_33,0.0
43-5011.01,NAICS21,0.0
43-5011.01,NAICS81,0.0
43-5011.01,NAICS54,0.0
43-5011.01,NAICS92,0.0
43-5011.01,NAICS53,0.0
43-5011.01,NAICS44_45,0.0
43-5011.01,NAICS00,0.0
43-5011.01,NAICS22,0.0
43-5011.01,NAICS42,0.0
43-5021.00,NAICS61,58.7
43-5021.00,NAICS62,17.5
43-5021.00,NAICS48_49,12.7
43-5021.00,NAICS56,11.1
43-5021.00,NAICS72,0.0
43-5021.00,NAICS11,0.0
43-5021.00,NAICS71,0.0
43-5021.00,NAICS23,0.0
43-5021.00,NAICS52,0.0
43-5021.00,NAICS51,0.0
43-5021.00,NAICS55,0.0
43-5021.00,NAICS31_33,0.0
43-5021.00,NAICS21,0.0
43-5021.00,NAICS81,0.0
43-5021.00,NAICS54,0.0
43-5021.00,NAICS92,0.0
43-5021.00,NAICS53,0.0
43-5021.00,NAICS44_45,0.0
43-5021.00,NAICS00,0.0
43-5021.00,NAICS22,0.0
43-5021.00,NAICS42,0.0
43-5031.00,NAICS92,100.0
43-5031.00,NAICS72,0.0
43-5031.00,NAICS56,0.0
43-5031.00,NAICS11,0.0
43-5031.00,NAICS71,0.0
43-5031.00,NAICS23,0.0
43-5031.00,NAICS61,0.0
43-5031.00,NAICS52,0.0
43-5031.00,NAICS62,0.0
43-5031.00,NAICS51,0.0
43-5031.00,NAICS55,0.0
43-5031.00,NAICS31_33,0.0
43-5031.00,NAICS21,0.0
43-5031.00,NAICS81,0.0
43-5031.00,NAICS54,0.0
43-5031.00,NAICS53,0.0
43-5031.00,NAICS44_45,0.0
43-5031.00,NAICS48_49,0.0
43-5031.00,NAICS00,0.0
43-5031.00,NAICS22,0.0
43-5031.00,NAICS42,0.0
43-5032.00,NAICS48_49,73.9
43-5032.00,NAICS21,11.6
43-5032.00,NAICS31_33,10.1
43-5032.00,NAICS56,2.9
43-5032.00,NAICS22,1.4
43-5032.00,NAICS72,0.0
43-5032.00,NAICS11,0.0
43-5032.00,NAICS71,0.0
43-5032.00,NAICS23,0.0
43-5032.00,NAICS61,0.0
43-5032.00,NAICS52,0.0
43-5032.00,NAICS62,0.0
43-5032.00,NAICS51,0.0
43-5032.00,NAICS55,0.0
43-5032.00,NAICS81,0.0
43-5032.00,NAICS54,0.0
43-5032.00,NAICS92,0.0
43-5032.00,NAICS53,0.0
43-5032.00,NAICS44_45,0.0
43-5032.00,NAICS00,0.0
43-5032.00,NAICS42,0.0
43-5041.00,NAICS22,71.6
43-5041.00,NAICS92,28.4
43-5041.00,NAICS72,0.0
43-5041.00,NAICS56,0.0
43-5041.00,NAICS11,0.0
43-5041.00,NAICS71,0.0
43-5041.00,NAICS23,0.0
43-5041.00,NAICS61,0.0
43-5041.00,NAICS52,0.0
43-5041.00,NAICS62,0.0
43-5041.00,NAICS51,0.0
43-5041.00,NAICS55,0.0
43-5041.00,NAICS31_33,0.0
43-5041.00,NAICS21,0.0
43-5041.00,NAICS81,0.0
43-5041.00,NAICS54,0.0
43-5041.00,NAICS53,0.0
43-5041.00,NAICS44_45,0.0
43-5041.00,NAICS48_49,0.0
43-5041.00,NAICS00,0.0
43-5041.00,NAICS42,0.0
43-5051.00,NAICS48_49,100.0
43-5051.00,NAICS72,0.0
43-5051.00,NAICS56,0.0
43-5051.00,NAICS11,0.0
43-5051.00,NAICS71,0.0
43-5051.00,NAICS23,0.0
43-5051.00,NAICS61,0.0
43-5051.00,NAICS52,0.0
43-5051.00,NAICS62,0.0
43-5051.00,NAICS51,0.0
43-5051.00,NAICS55,0.0
43-5051.00,NAICS31_33,0.0
43-5051.00,NAICS21,0.0
43-5051.00,NAICS81,0.0
43-5051.00,NAICS54,0.0
43-5051.00,NAICS92,0.0
43-5051.00,NAICS53,0.0
43-5051.00,NAICS44_45,0.0
43-5051.00,NAICS00,0.0
43-5051.00,NAICS22,0.0
43-5051.00,NAICS42,0.0
43-5052.00,NAICS48_49,100.0
43-5052.00,NAICS72,0.0
43-5052.00,NAICS56,0.0
43-5052.00,NAICS11,0.0
43-5052.00,NAICS71,0.0
43-5052.00,NAICS23,0.0
43-5052.00,NAICS61,0.0
43-5052.00,NAICS52,0.0
43-5052.00,NAICS62,0.0
43-5052.00,NAICS51,0.0
43-5052.00,NAICS55,0.0
43-5052.00,NAICS31_33,0.0
43-5052.00,NAICS21,0.0
43-5052.00,NAICS81,0.0
43-5052.00,NAICS54,0.0
43-5052.00,NAICS92,0.0
43-5052.00,NAICS53,0.0
43-5052.00,NAICS44_45,0.0
43-5052.00,NAICS00,0.0
43-5052.00,NAICS22,0.0
43-5052.00,NAICS42,0.0
43-5053.00,NAICS48_49,100.0
43-5053.00,NAICS72,0.0
43-5053.00,NAICS56,0.0
43-5053.00,NAICS11,0.0
43-5053.00,NAICS71,0.0
43-5053.00,NAICS23,0.0
43-5053.00,NAICS61,0.0
43-5053.00,NAICS52,0.0
43-5053.00,NAICS62,0.0
43-5053.00,NAICS51,0.0
43-5053.00,NAICS55,0.0
43-5053.00,NAICS31_33,0.0
43-5053.00,NAICS21,0.0
43-5053.00,NAICS81,0.0
43-5053.00,NAICS54,0.0
43-5053.00,NAICS92,0.0
43-5053.00,NAICS53,0.0
43-5053.00,NAICS44_45,0.0
43-5053.00,NAICS00,0.0
43-5053.00,NAICS22,0.0
43-5053.00,NAICS42,0.0
43-5061.00,NAICS31_33,100.0
43-5061.00,NAICS72,0.0
43-5061.00,NAICS56,0.0
43-5061.00,NAICS11,0.0
43-5061.00,NAICS71,0.0
43-5061.00,NAICS23,0.0
43-5061.00,NAICS61,0.0
43-5061.00,NAICS52,0.0
43-5061.00,NAICS62,0.0
43-5061.00,NAICS51,0.0
43-5061.00,NAICS55,0.0
43-5061.00,NAICS21,0.0
43-5061.00,NAICS81,0.0
43-5061.00,NAICS54,0.0
43-5061.00,NAICS92,0.0
43-5061.00,NAICS53,0.0
43-5061.00,NAICS44_45,0.0
43-5061.00,NAICS48_49,0.0
43-5061.00,NAICS00,0.0
43-5061.00,NAICS22,0.0
43-5061.00,NAICS42,0.0
43-5071.00,NAICS31_33,48.7
43-5071.00,NAICS44_45,19.2
43-5071.00,NAICS42,16.7
43-5071.00,NAICS62,7.7
43-5071.00,NAICS48_49,5.1
43-5071.00,NAICS81,2.6
43-5071.00,NAICS72,0.0
43-5071.00,NAICS56,0.0
43-5071.00,NAICS11,0.0
43-5071.00,NAICS71,0.0
43-5071.00,NAICS23,0.0
43-5071.00,NAICS61,0.0
43-5071.00,NAICS52,0.0
43-5071.00,NAICS51,0.0
43-5071.00,NAICS55,0.0
43-5071.00,NAICS21,0.0
43-5071.00,NAICS54,0.0
43-5071.00,NAICS92,0.0
43-5071.00,NAICS53,0.0
43-5071.00,NAICS00,0.0
43-5071.00,NAICS22,0.0
43-5111.00,NAICS31_33,68.4
43-5111.00,NAICS21,17.9
43-5111.00,NAICS44_45,7.4
43-5111.00,NAICS54,6.3
43-5111.00,NAICS72,0.0
43-5111.00,NAICS56,0.0
43-5111.00,NAICS11,0.0
43-5111.00,NAICS71,0.0
43-5111.00,NAICS23,0.0
43-5111.00,NAICS61,0.0
43-5111.00,NAICS52,0.0
43-5111.00,NAICS62,0.0
43-5111.00,NAICS51,0.0
43-5111.00,NAICS55,0.0
43-5111.00,NAICS81,0.0
43-5111.00,NAICS92,0.0
43-5111.00,NAICS53,0.0
43-5111.00,NAICS48_49,0.0
43-5111.00,NAICS00,0.0
43-5111.00,NAICS22,0.0
43-5111.00,NAICS42,0.0
43-6011.00,NAICS92,27.0
43-6011.00,NAICS61,14.2
43-6011.00,NAICS71,11.3
43-6011.00,NAICS62,10.6
43-6011.00,NAICS52,9.2
43-6011.00,NAICS22,7.1
43-6011.00,NAICS54,5.0
43-6011.00,NAICS31_33,4.3
43-6011.00,NAICS48_49,2.8
43-6011.00,NAICS51,2.1
43-6011.00,NAICS42,2.1
43-6011.00,NAICS72,1.4
43-6011.00,NAICS81,1.4
43-6011.00,NAICS56,0.7
43-6011.00,NAICS44_45,0.7
43-6011.00,NAICS11,0.0
43-6011.00,NAICS23,0.0
43-6011.00,NAICS55,0.0
43-6011.00,NAICS21,0.0
43-6011.00,NAICS53,0.0
43-6011.00,NAICS00,0.0
43-6012.00,NAICS54,73.7
43-6012.00,NAICS92,26.3
43-6012.00,NAICS72,0.0
43-6012.00,NAICS56,0.0
43-6012.00,NAICS11,0.0
43-6012.00,NAICS71,0.0
43-6012.00,NAICS23,0.0
43-6012.00,NAICS61,0.0
43-6012.00,NAICS52,0.0
43-6012.00,NAICS62,0.0
43-6012.00,NAICS51,0.0
43-6012.00,NAICS55,0.0
43-6012.00,NAICS31_33,0.0
43-6012.00,NAICS21,0.0
43-6012.00,NAICS81,0.0
43-6012.00,NAICS53,0.0
43-6012.00,NAICS44_45,0.0
43-6012.00,NAICS48_49,0.0
43-6012.00,NAICS00,0.0
43-6012.00,NAICS22,0.0
43-6012.00,NAICS42,0.0
43-6013.00,NAICS62,95.3
43-6013.00,NAICS31_33,4.7
43-6013.00,NAICS72,0.0
43-6013.00,NAICS56,0.0
43-6013.00,NAICS11,0.0
43-6013.00,NAICS71,0.0
43-6013.00,NAICS23,0.0
43-6013.00,NAICS61,0.0
43-6013.00,NAICS52,0.0
43-6013.00,NAICS51,0.0
43-6013.00,NAICS55,0.0
43-6013.00,NAICS21,0.0
43-6013.00,NAICS81,0.0
43-6013.00,NAICS54,0.0
43-6013.00,NAICS92,0.0
43-6013.00,NAICS53,0.0
43-6013.00,NAICS44_45,0.0
43-6013.00,NAICS48_49,0.0
43-6013.00,NAICS00,0.0
43-6013.00,NAICS22,0.0
43-6013.00,NAICS42,0.0
43-6014.00,NAICS61,67.1
43-6014.00,NAICS62,9.6
43-6014.00,NAICS92,7.8
43-6014.00,NAICS81,4.2
43-6014.00,NAICS31_33,3.6
43-6014.00,NAICS56,3.0
43-6014.00,NAICS71,2.4
43-6014.00,NAICS72,1.8
43-6014.00,NAICS54,0.6
43-6014.00,NAICS11,0.0
43-6014.00,NAICS23,0.0
43-6014.00,NAICS52,0.0
43-6014.00,NAICS51,0.0
43-6014.00,NAICS55,0.0
43-6014.00,NAICS21,0.0
43-6014.00,NAICS53,0.0
43-6014.00,NAICS44_45,0.0
43-6014.00,NAICS48_49,0.0
43-6014.00,NAICS00,0.0
43-6014.00,NAICS22,0.0
43-6014.00,NAICS42,0.0
43-9021.00,NAICS92,48.1
43-9021.00,NAICS51,13.0
43-9021.00,NAICS52,11.1
43-9021.00,NAICS62,7.4
43-9021.00,NAICS54,7.4
43-9021.00,NAICS48_49,7.4
43-9021.00,NAICS56,5.6
43-9021.00,NAICS72,0.0
43-9021.00,NAICS11,0.0
43-9021.00,NAICS71,0.0
43-9021.00,NAICS23,0.0
43-9021.00,NAICS61,0.0
43-9021.00,NAICS55,0.0
43-9021.00,NAICS31_33,0.0
43-9021.00,NAICS21,0.0
43-9021.00,NAICS81,0.0
43-9021.00,NAICS53,0.0
43-9021.00,NAICS44_45,0.0
43-9021.00,NAICS00,0.0
43-9021.00,NAICS22,0.0
43-9021.00,NAICS42,0.0
43-9022.00,NAICS92,70.0
43-9022.00,NAICS61,13.3
43-9022.00,NAICS31_33,6.7
43-9022.00,NAICS54,4.4
43-9022.00,NAICS11,3.3
43-9022.00,NAICS62,1.1
43-9022.00,NAICS53,1.1
43-9022.00,NAICS72,0.0
43-9022.00,NAICS56,0.0
43-9022.00,NAICS71,0.0
43-9022.00,NAICS23,0.0
43-9022.00,NAICS52,0.0
43-9022.00,NAICS51,0.0
43-9022.00,NAICS55,0.0
43-9022.00,NAICS21,0.0
43-9022.00,NAICS81,0.0
43-9022.00,NAICS44_45,0.0
43-9022.00,NAICS48_49,0.0
43-9022.00,NAICS00,0.0
43-9022.00,NAICS22,0.0
43-9022.00,NAICS42,0.0
43-9031.00,NAICS51,86.4
43-9031.00,NAICS31_33,13.6
43-9031.00,NAICS72,0.0
43-9031.00,NAICS56,0.0
43-9031.00,NAICS11,0.0
43-9031.00,NAICS71,0.0
43-9031.00,NAICS23,0.0
43-9031.00,NAICS61,0.0
43-9031.00,NAICS52,0.0
43-9031.00,NAICS62,0.0
43-9031.00,NAICS55,0.0
43-9031.00,NAICS21,0.0
43-9031.00,NAICS81,0.0
43-9031.00,NAICS54,0.0
43-9031.00,NAICS92,0.0
43-9031.00,NAICS53,0.0
43-9031.00,NAICS44_45,0.0
43-9031.00,NAICS48_49,0.0
43-9031.00,NAICS00,0.0
43-9031.00,NAICS22,0.0
43-9031.00,NAICS42,0.0
43-9041.00,NAICS52,100.0
43-9041.00,NAICS72,0.0
43-9041.00,NAICS56,0.0
43-9041.00,NAICS11,0.0
43-9041.00,NAICS71,0.0
43-9041.00,NAICS23,0.0
43-9041.00,NAICS61,0.0
43-9041.00,NAICS62,0.0
43-9041.00,NAICS51,0.0
43-9041.00,NAICS55,0.0
43-9041.00,NAICS31_33,0.0
43-9041.00,NAICS21,0.0
43-9041.00,NAICS81,0.0
43-9041.00,NAICS54,0.0
43-9041.00,NAICS92,0.0
43-9041.00,NAICS53,0.0
43-9041.00,NAICS44_45,0.0
43-9041.00,NAICS48_49,0.0
43-9041.00,NAICS00,0.0
43-9041.00,NAICS22,0.0
43-9041.00,NAICS42,0.0
43-9051.00,NAICS61,60.5
43-9051.00,NAICS51,17.4
43-9051.00,NAICS56,9.3
43-9051.00,NAICS52,9.3
43-9051.00,NAICS54,3.5
43-9051.00,NAICS72,0.0
43-9051.00,NAICS11,0.0
43-9051.00,NAICS71,0.0
43-9051.00,NAICS23,0.0
43-9051.00,NAICS62,0.0
43-9051.00,NAICS55,0.0
43-9051.00,NAICS31_33,0.0
43-9051.00,NAICS21,0.0
43-9051.00,NAICS81,0.0
43-9051.00,NAICS92,0.0
43-9051.00,NAICS53,0.0
43-9051.00,NAICS44_45,0.0
43-9051.00,NAICS48_49,0.0
43-9051.00,NAICS00,0.0
43-9051.00,NAICS22,0.0
43-9051.00,NAICS42,0.0
43-9061.00,NAICS92,27.9
43-9061.00,NAICS61,26.6
43-9061.00,NAICS62,16.7
43-9061.00,NAICS72,4.7
43-9061.00,NAICS52,4.3
43-9061.00,NAICS23,3.0
43-9061.00,NAICS31_33,3.0
43-9061.00,NAICS48_49,3.0
43-9061.00,NAICS56,1.7
43-9061.00,NAICS51,1.7
43-9061.00,NAICS81,1.7
43-9061.00,NAICS44_45,1.7
43-9061.00,NAICS71,1.3
43-9061.00,NAICS22,1.3
43-9061.00,NAICS54,0.9
43-9061.00,NAICS53,0.4
